Product ID,Product Name,Category 1,Category 2,Category 3,Category 4,Category 5,Discounted Price,Orignal Price,Discount,User Rating,Number Of Rating
B002SZEOLG,TP-Link Nano USB WiFi Dongle 150Mbps High Gain Wireless Netwo,Computers&Accessories,NetworkingDevices,NetworkAdapters,WirelessUSBAdapters,,749,"1,339",0.44,4.2,179692
B08CS3BT4L,Kodak 80 cm (32 inches) HD Ready Certified Android LED TV 32H,Electronics,"HomeTheater,TV&Video",Televisions,SmartTelevisions,,"9,999","12,999",0.23,4.2,6088
B00RFWNJMC,Airtel DigitalTV DTH Remote SD/HD/HD Recording Compatible for,Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,,195,499,0.61,3.7,1383
B082T6GXS5,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord,",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,999,"2,100",0.52,4.5,5492
B09CMQRQM6,Ambrane Fast 100W Output Cable with Type-C to Type-C for Mobi,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,499,899,0.44,4.2,919
B005LJQMCK,BlueRigger Digital Optical Audio Toslink Cable (3.3 Feet / 1 ,Electronics,"HomeTheater,TV&Video",Accessories,Cables,OpticalCables,416,599,0.31,4.2,30023
B09C6H53KH,"Duracell Type-C To Micro 1.2M braided Sync & Charge Cable, US",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,368,699,0.47,4.2,387
B0BB3CBFBM,VU 138 cm (55 inches) Premium Series 4K Ultra HD Smart IPS LE,Electronics,"HomeTheater,TV&Video",Televisions,SmartTelevisions,,"29,990","65,000",0.54,4.1,211
B08QSDKFGQ,Zoul USB Type C Fast Charging 3A Nylon Braided Data Cable Qui,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,339,"1,099",0.69,4.3,974
B08PV1X771,Samsung 80 cm (32 inches) Wondertainment Series HD Ready LED ,Electronics,"HomeTheater,TV&Video",Televisions,SmartTelevisions,,"15,490","20,900",0.26,4.3,16299
B07YTNKVJQ,MI Xiaomi USB Type C HYperCharge Cable 6A 100cm Sturdy and Du,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,499,"1,299",0.62,4.3,30411
B0117H7GZ6,GENERIC Ultra-Mini Bluetooth CSR 4.0 USB Dongle Adapter for W,Computers&Accessories,NetworkingDevices,NetworkAdapters,WirelessUSBAdapters,,249,399,0.38,3.4,4642
B09XJ1LM7R,7SEVEN® Compatible for Tata Sky Remote Original Set Top HD ,Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,,399,799,0.5,4.3,12
B084N133Y7,"Belkin Apple Certified Lightning To Type C Cable, Fast Chargi",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,"1,499","1,999",0.25,4.4,1951
B088Z1YWBC,EGate i9 Pro-Max 1080p Native Full HD Projector 4k Support | ,Electronics,"HomeTheater,TV&Video",Projectors,,,"9,490","15,990",0.41,3.9,10480
B07VSG5SXZ,"ZEBRONICS HAA2021 HDMI version 2.1 cable with 8K @ 60Hz, 4K @",Electronics,"HomeTheater,TV&Video",Accessories,Cables,HDMICables,637,"1,499",0.58,4.1,24
B08RWCZ6SY,7SEVEN® Compatible for Sony Bravia LCD LED UHD OLED QLED 4K ,Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,,399,899,0.56,3.9,254
B07KSB1MLX,AmazonBasics Digital Optical Coax to Analog RCA Audio Convert,Electronics,"HomeTheater,TV&Video",Accessories,Cables,OpticalCables,"1,089","1,600",0.32,4,3565
B081FG1QYX,Wayona Type C Cable Nylon Braided USB C QC 3.0 Fast Charging ,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,339,999,0.66,4.3,6255
B08R69WBN7,"Pinnaclz Original Combo of 2 USB Type C Fast Charging Cable, ",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,149,499,0.7,4,7732
B0B3RHX6B6,Ambrane BCL-15 Lightning Cable for Smartphone (1.5m Black),Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,149,399,0.63,3.9,57
B084N18QZY,"Belkin USB C to USB-C Fast Charging Type C Cable, 60W PD, 3.3",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,599,849,0.29,4.5,577
B081NHWT6Z,LOHAYA Television Remote Compatible with Samsung Smart LED/LC,Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,,299,"1,199",0.75,3.9,1193
B07JPJJZ2H,Wayona Nylon Braided Lightning USB Data Sync & 3A Charging Ca,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,399,"1,299",0.69,4.2,13120
B09JKNF147,Electvision Remote Control Compatible with Kodak/Thomson Smar,Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,,339,"1,999",0.83,4,343
B0B9959XF3,Acer 80 cm (32 inches) S Series HD Ready Android Smart LED TV,Electronics,"HomeTheater,TV&Video",Televisions,SmartTelevisions,,"12,499","22,990",0.46,4.3,1611
B09PNR6F8Q,"realme 10W Fast Charging Micro-USB Cable (Braided, Black)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,249,399,0.38,4,6558
B07M69276N,TP-Link AC1300 USB WiFi Adapter (Archer T3U) - 2.4G/5G Dual B,Computers&Accessories,NetworkingDevices,NetworkAdapters,WirelessUSBAdapters,,"1,399","2,499",0.44,4.4,23169
B0B1YZ9CB8,Acer 139 cm (55 inches) I Series 4K Ultra HD Android Smart LE,Electronics,"HomeTheater,TV&Video",Televisions,SmartTelevisions,,"32,999","47,990",0.31,4.3,4703
B09YLYB9PB,Ambrane 60W / 3A Fast Charging Output Cable with Micro to USB,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,149,399,0.63,4,1423
B08CTNJ985,Wayona USB Type C 65W Fast Charging 2M/6Ft Long Flash Charge ,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,325,999,0.67,4.3,2651
B0BP7XLX48,Syncwire LTG to USB Cable for Fast Charging Compatible with P,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,399,"1,999",0.8,5,5
B09LHXNZLR,"Skadioo WiFi Adapter for pc | Car Accessories, WiFi Dongle fo",Computers&Accessories,NetworkingDevices,NetworkAdapters,WirelessUSBAdapters,,199,499,0.6,3.7,612
B0B3N8VG24,FLiX (Beetel USB to Type C PVC Data Sync & 15W(3A) TPE Fast C,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,88,299,0.71,4,9378
B08PSVBB2X,Zoul USB C to USB C Fast Charging Cable 65W Type C to Type C ,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,399,"1,099",0.64,4.1,2685
B0B3MQXNFB,FLiX (Beetel Flow USB to Micro USB PVC Data Sync & 12W(2.4A) ,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,57.89,199,0.71,4,9378
B08XMSKKMM,7SEVEN® Bluetooth Voice Command Remote for Xiaomi Redmi Mi S,Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,,799,"1,999",0.6,3.3,576
B09L8DT7D6,Sony TV - Remote Compatible for Sony LED Remote Control Works,Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,,205,499,0.59,3.8,313
B00GE55L22,Storite USB 3.0 Cable A to Micro B high Speed Upto 5 Gbps Dat,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,299,699,0.57,4.1,2957
B0162K34H2,"boAt LTG 500 Apple MFI Certified for iPhone, iPad and iPod 2M",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,849,999,0.15,4.1,6736
B0B8SRZ5SV,AmazonBasics USB C to Lightning Aluminum with Nylon Braided M,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,949,"1,999",0.53,4.4,13552
B07CWNJLPC,AmazonBasics Double Braided Nylon USB Type-C to Type-C 2.0 Ca,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,499,"1,200",0.58,4.3,5451
B00NH12R1O,Amazon Basics USB 3.0 Cable - A Male to Micro B - 6 Feet (1.8,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,299,485,0.38,4.3,10911
B0B8SSC5D9,AmazonBasics USB C to Lightning Aluminum with Nylon Braided M,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,949,"1,999",0.53,4.4,13552
B08WKG2MWT,Wayona Usb C 65W Fast Charging Cable Compatible For Tablets S,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,379,"1,099",0.66,4.3,2806
B0B466C3G4,Karbonn 80 cm (32 inches) Millenium Bezel-Less Series HD Read,Electronics,"HomeTheater,TV&Video",Televisions,SmartTelevisions,,"8,990","18,990",0.53,3.9,350
B005LJQMZC,BlueRigger Digital Optical Audio Toslink Cable (6 Feet / 1.8 ,Electronics,"HomeTheater,TV&Video",Accessories,Cables,OpticalCables,486,"1,999",0.76,4.2,30023
B07MDRGHWQ,VW 60 cm (24 inches) Premium Series HD Ready LED TV VW24A (Bl,Electronics,"HomeTheater,TV&Video",Televisions,StandardTelevisions,,"5,699","11,000",0.48,4.2,4003
B07DC4RZPY,Amazon Basics USB A to Lightning MFi Certified Charging Cable,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,709,"1,999",0.65,4.1,178817
B0B15GSPQW,Samsung 138 cm (55 inches) Crystal 4K Neo Series Ultra HD Sma,Electronics,"HomeTheater,TV&Video",Televisions,SmartTelevisions,,"47,990","70,900",0.32,4.3,7109
B08GJNM9N7,LOHAYA Television Remote Compatible for VU LED LCD HD Tv Remo,Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,,299,"1,199",0.75,3.7,490
B09C6FML9B,"Duracell Micro USB 3A Braided Sync & Fast Charging Cable, 3.9",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,320,599,0.47,4.1,491
B0B65MJ45G,Zebronics CU3100V Fast charging Type C cable with QC 18W supp,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,139,549,0.75,3.9,61
B08P9RYPLR,FLiX (Beetel) USB to iPhone Lightning Textured Pattern Data S,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,129,249,0.48,4,9378
B0B6F8HHR6,MI 108 cm (43 inches) 5A Series Full HD Smart Android LED TV ,Electronics,"HomeTheater,TV&Video",Televisions,SmartTelevisions,,"24,999","35,999",0.31,4.2,32840
B084MZXJN6,Belkin Apple Certified Lightning to USB Charge and Sync Cable,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,999,"1,699",0.41,4.4,7318
B08XMG618K,Time Office Scanner Replacement Cable for Startek FM220U (Typ,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,225,499,0.55,4.1,789
B0BCKWZ884,Caldipree Silicone Case Cover Compatible for 2022 Samsung Sma,Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,,547,"2,999",0.82,4.3,407
B00GGGOYEK,Storite USB 2.0 A to Mini 5 pin B Cable for External HDDS/Cam,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,259,699,0.63,3.8,2399
B07ZR4S1G4,Universal Remote Control for All Sony TV for All LCD LED and ,Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,,239,699,0.66,4.4,2640
B09C635BMM,Cotbolt Silicone Case Cover Compatible for Samsung BN59-01312,Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,,349,999,0.65,4,839
B00GG59HU2,"BlueRigger High Speed HDMI Cable with Ethernet - Supports 3D,",Electronics,"HomeTheater,TV&Video",Accessories,Cables,HDMICables,467,599,0.22,4.4,44054
B00RGLI0ZS,Amkette 30 Pin to USB Charging & Data Sync Cable for iPhone 3,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,449,599,0.25,4,3231
B09ZPJT8B2,TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV,Electronics,"HomeTheater,TV&Video",Televisions,SmartTelevisions,,"11,990","31,990",0.63,4.2,64
B07HZ2QCGR,POPIO Type C Dash Charging USB Data Cable for OnePlus Devices,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,350,599,0.42,3.9,8314
B095244Q22,MYVN LTG to USB for Fast Charging & Data Sync USB Cable Comp,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,252,999,0.75,3.7,2249
B08CKW1KH9,Tata Sky Universal Remote Compatible for SD/HD,Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,,204,599,0.66,3.6,339
B0BLV1GNLN,WZATCO Pixel | Portable LED Projector | Native 720p with Full,Electronics,"HomeTheater,TV&Video",Projectors,,,"6,490","9,990",0.35,4,27
B08RHPDNVV,7SEVEN® Compatible Tata Sky Remote Control Replacement of Or,Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,,235,599,0.61,3.5,197
B00NH13Q8W,"AmazonBasics USB 2.0 Extension Cable for Personal Computer, P",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,299,800,0.63,4.5,74977
B0B8SSZ76F,Amazon Basics USB C to Lightning TPE MFi Certified Charging C,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,799,"1,999",0.6,4.2,8583
B0841KQR1Z,Crypo™ Universal Remote Compatible with Tata Sky Universal ,Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,,299,999,0.7,3.8,928
B0B467CCB9,Karbonn 80 cm (32 Inches) Millennium Series HD Ready LED TV K,Electronics,"HomeTheater,TV&Video",Televisions,StandardTelevisions,,"6,999","16,990",0.59,3.8,110
B095JQVC7N,OnePlus 138.7 cm (55 inches) U Series 4K LED Smart Android TV,Electronics,"HomeTheater,TV&Video",Televisions,SmartTelevisions,,"42,999","59,999",0.28,4.1,6753
B08PPHFXG3,Posh 1.5 Meter High Speed Gold Plated HDMI Male to Female Ext,Electronics,"HomeTheater,TV&Video",Accessories,Cables,HDMICables,173,999,0.83,4.3,1237
B06XR9PR5X,"Amazon Basics HDMI Coupler,Black",Electronics,HomeAudio,Accessories,Adapters,,209,600,0.65,4.4,18872
B09JSW16QD,boAt LTG 550v3 Lightning Apple MFi Certified Cable with Space,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,848.99,"1,490",0.43,3.9,356
B07JH1CBGW,Wayona Nylon Braided Usb Syncing And Charging Cable Sync And ,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,649,"1,999",0.68,4.2,24269
B09127FZCK,Astigo Compatible Remote for Airtel Digital Set Top Box (Pair,Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,,299,899,0.67,3.8,425
B083GQGT3Z,Caprigo Heavy Duty TV Wall Mount Stand for 12 to 27 inches LE,Electronics,"HomeTheater,TV&Video",Accessories,"TVMounts,Stands&Turntables",TVWall&CeilingMounts,399,799,0.5,4.1,1161
B09Q8WQ5QJ,Portronics Konnect L 60W PD Type C to Type C Mobile Charging ,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,249,499,0.5,4.1,1508
B07YZG8PPY,TATA SKY HD Connection with 1 month basic package and free in,Electronics,"HomeTheater,TV&Video",SatelliteEquipment,SatelliteReceivers,,"1,249","2,299",0.46,4.3,7636
B09H39KTTB,Remote Compatible for Samsung LED/LCD Remote Control Works wi,Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,,213,499,0.57,3.7,246
B08DCVRW98,SoniVision SA-D10 SA-D100 SA-D40 Home Theater Systems Remote ,Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,,209,499,0.58,4,479
B0718ZN31Q,Rts™ High Speed 3D Full HD 1080p Support (10 Meters) HDMI M,Electronics,"HomeTheater,TV&Video",Accessories,Cables,HDMICables,598,"4,999",0.88,4.2,910
B0162LYSFS,"boAt LTG 500 Apple MFI Certified for iPhone, iPad and iPod 2M",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,799,"1,749",0.54,4.1,5626
B07PFJ5VQD,Agaro Blaze USBA to micro +Type C 2in1 Braided 1.2M Cable,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,159,595,0.73,4.3,14184
B01J8S6X2I,AmazonBasics 6 Feet DisplayPort to DisplayPort Cable - (Not H,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,DVICables,499,"1,100",0.55,4.4,25177
B09MJ77786,MI 108 cm (43 inches) 5X Series 4K Ultra HD LED Smart Android,Electronics,"HomeTheater,TV&Video",Televisions,SmartTelevisions,,"31,999","49,999",0.36,4.3,21252
B09NNGHG22,Sansui 140cm (55 inches) 4K Ultra HD Certified Android LED TV,Electronics,"HomeTheater,TV&Video",Televisions,SmartTelevisions,,"32,990","56,790",0.42,4.3,567
B07V5YF4ND,LOHAYA LCD/LED Remote Compatible for Sony Bravia Smart LCD LE,Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,,299,"1,199",0.75,3.5,466
B0B65P827P,Zebronics CU3100V Fast charging Type C cable with QC 18W supp,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,128.31,549,0.77,3.9,61
B084MZYBTV,"Belkin USB C to USB-C Fast Charging Type C Cable, 60W PD, 3.3",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,599,849,0.29,4.5,474
B097ZQTDVZ,7SEVEN® TCL Remote Control Smart TV RC802V Remote Compatible,Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,,399,899,0.56,3.4,431
B0B5F3YZY4,Wayona 3in1 Nylon Braided 66W USB Fast Charging Cable with Ty,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,449,"1,099",0.59,4,242
B09G5TSGXV,"Hi-Mobiler iPhone Charger Lightning Cable,2 Pack Apple MFi Ce",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,254,799,0.68,4,2905
B006LW0WDQ,Amazon Basics 16-Gauge Speaker Wire - 50 Feet,Electronics,"HomeTheater,TV&Video",Accessories,Cables,SpeakerCables,399,795,0.5,4.4,12091
B09YLX91QR,Ambrane 60W / 3A Fast Charging Output Cable with Type-C to US,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,179,399,0.55,4,1423
B081FJWN52,Wayona Usb Type C To Usb Nylon Braided Quick Charger Fast Cha,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,339,999,0.66,4.3,6255
B0758F7KK7,Caprigo Heavy Duty TV Wall Mount Bracket for 14 to 32 Inch LE,Electronics,"HomeTheater,TV&Video",Accessories,"TVMounts,Stands&Turntables",TVWall&CeilingMounts,399,999,0.6,4,1236
B09L835C3V,"Smashtronics® - Case for Firetv Remote, Fire Stick Remote Co",Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,,199,399,0.5,4.2,1335
B098TV3L96,Electvision Remote Control for led Smart tv Compatible with V,Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,,349,"1,999",0.83,3.8,197
B08NCKT9FG,Boat A 350 Type C Cable 1.5m(Jet Black),Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,299,798,0.63,4.4,28791
B0B4T6MR8N,"pTron Solero M241 2.4A Micro USB Data & Charging Cable, Made ",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,89,800,0.89,3.9,1075
B01GGKZ4NU,AmazonBasics USB Type-C to USB Type-C 2.0 Cable for Charging ,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,549,995,0.45,4.2,29746
B09BW2GP18,Croma 3A Fast charge 1m Type-C to All Type-C Phones sync and ,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,129,"1,000",0.87,3.9,295
B09WN3SRC7,Sony Bravia 164 cm (65 inches) 4K Ultra HD Smart LED Google T,Electronics,"HomeTheater,TV&Video",Televisions,SmartTelevisions,,"77,990","1,39,900",0.44,4.7,5935
B09B125CFJ,7SEVEN® Compatible for Mi tv Remote Control Original Suitabl,Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,,349,799,0.56,3.6,323
B09RQRZW2X,7SEVEN® Compatible Vu Smart Tv Remote Control Suitable for O,Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,,499,899,0.44,3.7,185
B07924P3C5,Storite High Speed Micro USB 3.0 Cable A to Micro B for Exter,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,299,799,0.63,4.2,2117
B08N1WL9XW,FLiX (Beetel) 3in1 (Type C|Micro|Iphone Lightening) Textured ,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,182,599,0.7,4,9378
B07VVXJ2P5,SVM Products Unbreakable Set Top Box Stand with Dual Remote H,Electronics,"HomeTheater,TV&Video",Accessories,"TVMounts,Stands&Turntables",TVWall&CeilingMounts,96,399,0.76,3.6,1796
B0BC8BQ432,VU 164 cm (65 inches) The GloLED Series 4K Smart LED Google T,Electronics,"HomeTheater,TV&Video",Televisions,SmartTelevisions,,"54,990","85,000",0.35,4.3,3587
B06XFTHCNY,"CableCreation RCA to 3.5mm Male Audio Cable, 3.5mm to 2RCA Ca",Electronics,"HomeTheater,TV&Video",Accessories,Cables,RCACables,439,758,0.42,4.2,4296
B08CT62BM1,Wayona USB Type C Fast Charging Cable Charger Cord 3A QC 3.0 ,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,299,999,0.7,4.3,2651
B07CRL2GY6,boAt Rugged V3 Braided Micro USB Cable (Pearl White),Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,299,799,0.63,4.2,94363
B07DWFX9YS,Amazon Basics USB A to Lightning PVC Molded Nylon MFi Certifi,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,789,"1,999",0.61,4.2,34540
